Index,Unipolar,Bipolar,LAT,Impedance,A1,A2,A2-A1,SCI,ICL,ACL,Force,Paso
    3594 ,0.62942,0.32503,35.68814,133.15836,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.95014,-10000.00000
    3595 ,0.67929,0.36613,42.95367,133.85361,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.41770,-10000.00000
    3596 ,0.54183,0.27207,17.75591,131.86807,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.16278,-10000.00000
    3597 ,2.53200,1.65900,-29.00000,136.00000,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.00000,-10000.00000
    3598 ,0.47400,0.12900,27.00000,129.00000,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.00000,-10000.00000
    3599 ,0.82185,0.44749,53.76307,135.01234,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,15.63580,-10000.00000
    3600 ,0.41003,0.12433,-68.67332,125.56567,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.37600,-10000.00000
    3601 ,1.49652,0.71215,-29.47253,126.98716,-10000.00000,-28.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.67385,-10000.00000
    3602 ,0.44700,0.15600,-12.00000,125.00000,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
    3603 ,0.48265,0.26054,-21.97016,127.16331,-10000.00000,19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.85719,-10000.00000
    3604 ,1.33290,0.74100,-20.14294,132.28577,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.71436,-10000.00000
    3605 ,1.10647,0.47802,-24.57135,135.14284,-10000.00000,-37.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.53120,-10000.00000
    3606 ,0.74477,0.21584,6.99821,130.54385,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.72994,-10000.00000
    3607 ,0.62432,0.28823,-28.49807,128.15895,-10000.00000,19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.10804,-10000.00000
    3608 ,0.86486,0.19800,-39.42846,128.42856,-10000.00000,-57.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.99998,-10000.00000
    3609 ,1.11300,0.09000,-57.00000,131.00000,-10000.00000,-57.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.00000,-10000.00000
    3610 ,0.70708,0.27566,-40.04861,128.66945,-10000.00000,-30.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.84944,-10000.00000
    3611 ,0.80969,0.37332,-31.37344,130.22482,-10000.00000,-49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.30798,-10000.00000
    3612 ,0.64086,0.34245,33.96532,132.76309,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.37815,-10000.00000
    3613 ,1.08754,0.60170,-18.20372,130.55078,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.30634,-10000.00000
    3614 ,0.92131,0.57868,51.09405,136.30284,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.22428,-10000.00000
    3615 ,0.77453,0.47164,49.86459,129.80000,-10000.00000,52.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.96638,-10000.00000
    3616 ,0.71702,0.35823,39.37865,133.62369,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,22.46909,-10000.00000
    3617 ,0.55457,0.29784,22.25127,132.27473,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.90340,-10000.00000
    3618 ,0.51222,0.26187,14.49989,130.76682,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,15.46415,-10000.00000
    3619 ,0.57168,0.28700,-41.06266,128.44308,-10000.00000,-49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.79344,-10000.00000
    3620 ,1.22701,0.55064,-16.66527,132.12112,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.88564,-10000.00000
    3621 ,1.67580,0.54003,-20.80622,130.30978,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.88942,-10000.00000
    3622 ,0.58438,0.30090,29.03448,132.95215,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.49244,-10000.00000
    3623 ,0.60903,0.30673,30.84753,131.90601,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.62489,-10000.00000
    3624 ,1.03777,0.66561,-18.71329,133.79181,-10000.00000,-22.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.16027,-10000.00000
    3625 ,1.71000,1.12800,-19.00000,142.00000,-10000.00000,-19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.00000,-10000.00000
    3626 ,1.05235,0.34930,-22.98014,127.72624,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.11689,-10000.00000
    3627 ,1.98900,1.08000,-31.50000,136.50000,-10000.00000,-31.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.00000,-10000.00000
    3628 ,0.80415,0.43048,51.43661,135.03828,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,21.90376,-10000.00000
    3629 ,0.37243,0.17904,0.86473,126.85725,-10000.00000,19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.06221,-10000.00000
    3630 ,0.37140,0.17088,-10.71453,126.57150,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.72932,-10000.00000
    3631 ,0.73200,0.21000,-30.00000,127.00000,-10000.00000,-30.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.00000,-10000.00000
    3632 ,0.49647,0.21563,64.60933,132.12192,-10000.00000,80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.57145,-10000.00000
    3633 ,0.48264,0.25594,13.68255,129.24788,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.79125,-10000.00000
    3634 ,0.50330,0.26187,13.79691,129.95239,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.83983,-10000.00000
    3635 ,0.77559,0.24236,-37.37645,128.45248,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.97947,-10000.00000
    3636 ,0.58800,0.33900,41.00000,131.00000,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.00000,-10000.00000
    3637 ,0.56284,0.20654,-37.31944,128.92966,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.45992,-10000.00000
    3638 ,0.67323,0.33940,33.43384,133.46269,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,23.72279,-10000.00000
    3639 ,1.12371,0.73457,-15.94744,134.80000,-10000.00000,-19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.85755,-10000.00000
    3640 ,1.13743,0.64290,46.76884,136.91231,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.24384,-10000.00000
    3641 ,1.07708,0.50030,-18.99702,129.98657,-10000.00000,-17.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.95951,-10000.00000
    3642 ,0.39663,0.16829,13.23668,127.36790,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.99221,-10000.00000
    3643 ,0.45746,0.18337,-39.45175,128.53119,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.61119,-10000.00000
    3644 ,0.75297,0.20469,-34.71810,128.20866,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.71430,-10000.00000
    3645 ,0.70435,0.33258,38.66344,135.07880,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,26.92264,-10000.00000
    3646 ,0.53159,0.30469,21.97970,131.00465,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.24565,-10000.00000
    3647 ,0.90488,0.43332,-29.67649,131.25565,-10000.00000,-49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.72941,-10000.00000
    3648 ,0.48025,0.24635,16.37562,128.97130,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.79125,-10000.00000
    3649 ,0.45922,0.16918,-43.77053,128.88260,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.05931,-10000.00000
    3650 ,0.72158,0.35101,-32.60000,130.08057,-10000.00000,-49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.96198,-10000.00000
    3651 ,0.71712,0.23508,-36.89474,128.59869,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.13813,-10000.00000
    3652 ,0.94104,0.55973,-14.48562,133.74374,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.53911,-10000.00000
    3653 ,0.59902,0.29423,30.82677,131.45998,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.65457,-10000.00000
    3654 ,1.19143,0.64302,46.76884,137.31554,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.32987,-10000.00000
    3655 ,0.77086,0.18950,6.46333,131.22537,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.99250,-10000.00000
    3656 ,1.05119,0.53115,-20.65812,131.62038,-10000.00000,-37.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.76725,-10000.00000
    3657 ,0.49621,0.18859,-35.19956,128.62112,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.48173,-10000.00000
    3658 ,0.69502,0.19188,-30.67767,129.15231,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.51902,-10000.00000
    3659 ,0.59176,0.20551,-31.56427,128.92682,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.09640,-10000.00000
    3660 ,0.54895,0.18636,-36.55746,129.06465,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.63906,-10000.00000
    3661 ,0.43146,0.16829,-1.73256,127.95982,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.27711,-10000.00000
    3662 ,0.74318,0.39226,-24.40000,131.62334,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.57693,-10000.00000
    3663 ,0.56652,0.29958,30.87736,130.83917,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.58930,-10000.00000
    3664 ,0.59910,0.27315,20.76838,131.45801,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.20544,-10000.00000
    3665 ,0.95104,0.55624,37.84206,137.71225,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,23.05362,-10000.00000
    3666 ,0.46831,0.20882,-9.15760,128.42076,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.49732,-10000.00000
    3667 ,0.47100,0.11700,-8.00000,130.00000,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.00000,-10000.00000
    3668 ,0.56645,0.27222,16.33690,130.70987,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.58912,-10000.00000
    3669 ,0.49966,0.22950,8.35102,129.16045,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,15.21364,-10000.00000
    3670 ,0.51239,0.24501,3.83370,129.33482,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.31645,-10000.00000
    3671 ,0.58920,0.19098,-18.44092,129.66183,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.98909,-10000.00000
    3672 ,0.89632,0.43130,38.88467,138.96185,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,21.78678,-10000.00000
    3673 ,0.99870,0.56812,43.80684,139.26210,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,21.10367,-10000.00000
    3674 ,0.63559,0.22152,-26.17079,131.36595,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.96512,-10000.00000
    3675 ,0.37200,0.09300,-34.00000,130.00000,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.00000,-10000.00000
    3676 ,0.69554,0.30753,38.43170,137.00002,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,20.14761,-10000.00000
    3677 ,0.96805,0.50980,45.39297,141.15352,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,23.66673,-10000.00000
    3678 ,0.75977,0.28009,-17.16894,131.39371,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.71332,-10000.00000
    3679 ,0.51828,0.15332,18.56826,125.98865,-10000.00000,49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.98962,-10000.00000
    3680 ,0.74103,0.40450,-43.63954,125.13387,-10000.00000,-40.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.98277,-10000.00000
    3681 ,0.70149,0.16596,-61.00001,124.11799,-10000.00000,-79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.71449,-10000.00000
    3682 ,0.40111,0.21549,-53.57125,126.05616,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.21889,-10000.00000
    3683 ,0.53100,0.42300,55.00000,132.00000,-10000.00000,55.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.00000,-10000.00000
    3684 ,1.67580,0.58624,-17.37257,130.41354,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.00411,-10000.00000
    3685 ,0.76372,0.44584,-16.64738,129.14301,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.57151,-10000.00000
    3686 ,1.16431,0.47388,-36.35395,124.88626,-10000.00000,-40.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.15383,-10000.00000
    3687 ,0.37064,0.14057,-39.02516,125.02054,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.20334,-10000.00000
    3688 ,0.74646,0.35044,-14.48839,129.29668,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.27748,-10000.00000
    3689 ,1.43400,0.91200,-28.00000,128.00000,-10000.00000,-28.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.00000,-10000.00000
    3690 ,1.14183,0.64589,59.30670,136.02463,-10000.00000,62.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.12633,-10000.00000
    3691 ,0.79680,0.29911,-14.55988,130.06192,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.34367,-10000.00000
    3692 ,0.78575,0.25533,11.08823,132.64154,-10000.00000,25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.85815,-10000.00000
    3693 ,0.54629,0.27479,-39.50000,128.19815,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.05757,-10000.00000
    3694 ,1.15753,0.59400,-25.09017,125.63852,-10000.00000,-28.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.67853,-10000.00000
    3695 ,0.49334,0.15157,-25.58411,130.48668,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.52358,-10000.00000
    3696 ,0.49975,0.20908,-43.99411,125.11549,-10000.00000,-40.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.80000,-10000.00000
    3697 ,1.82610,0.69293,-31.40920,128.09106,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.89115,-10000.00000
    3698 ,0.99925,0.81960,77.48538,137.80000,-10000.00000,77.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.62677,-10000.00000
    3699 ,0.96152,0.19649,-16.14291,127.99966,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.71430,-10000.00000
    3700 ,0.75715,0.25065,-18.54177,130.93228,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.73571,-10000.00000
    3701 ,0.48547,0.21143,-51.29522,127.11031,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.65418,-10000.00000
    3702 ,0.86815,0.44193,-27.32068,124.49264,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.28572,-10000.00000
    3703 ,0.75126,0.41305,-35.32597,123.92693,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.12920,-10000.00000
    3704 ,0.44717,0.18698,-40.56612,125.18471,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.20000,-10000.00000
    3705 ,0.82072,0.51172,-9.88306,127.85716,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.57145,-10000.00000
    3706 ,0.79369,0.23224,10.52472,131.75644,-10000.00000,25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.81668,-10000.00000
    3707 ,0.78407,0.26148,19.30395,133.20682,-10000.00000,25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.28650,-10000.00000
    3708 ,0.70427,0.24068,0.48287,130.24510,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.86297,-10000.00000
    3709 ,0.66440,0.25974,-42.64542,124.09834,-10000.00000,-40.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.80000,-10000.00000
    3710 ,1.52520,0.58932,-17.72752,130.14244,-10000.00000,-15.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.87979,-10000.00000
    3711 ,1.08000,0.18900,-12.00000,133.00000,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.00000,-10000.00000
    3712 ,0.47220,0.20732,-52.81533,126.83991,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.28415,-10000.00000
    3713 ,0.45000,0.29400,-38.00000,122.00000,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
    3714 ,1.19650,0.58140,-26.46353,126.82551,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.66296,-10000.00000
    3715 ,0.65888,0.28444,-39.14120,123.01187,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.47812,-10000.00000
    3716 ,0.76111,0.28534,-14.55801,130.37802,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.67214,-10000.00000
    3717 ,1.82625,0.70212,-26.99736,128.12712,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.89360,-10000.00000
    3718 ,1.36180,0.46451,-13.22230,129.35236,-10000.00000,-15.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.44006,-10000.00000
    3719 ,0.68163,0.28534,-12.56341,130.37762,-10000.00000,3.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.53534,-10000.00000
    3720 ,0.88156,0.47229,-8.57716,130.22467,-10000.00000,-7.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.07144,-10000.00000
    3721 ,0.81128,0.40531,-2.86640,130.79620,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.89493,-10000.00000
    3722 ,0.71008,0.25416,23.17132,132.19687,-10000.00000,25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.79074,-10000.00000
    3723 ,0.71302,0.17012,1.34308,130.71808,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.99554,-10000.00000
    3724 ,0.50439,0.26624,-28.73943,123.07166,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.26540,-10000.00000
    3725 ,0.86897,0.33572,-24.07991,124.86800,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.24160,-10000.00000
    3726 ,0.77054,0.14829,6.62374,130.43443,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.70418,-10000.00000
    3727 ,0.87526,0.43488,-8.16909,130.79620,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.53145,-10000.00000
    3728 ,0.41267,0.21981,-38.66127,123.71429,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.80334,-10000.00000
    3729 ,0.92514,0.42660,-26.03307,126.59962,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.96023,-10000.00000
    3730 ,0.70660,0.20211,12.64027,131.84174,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.44420,-10000.00000
    3731 ,0.87900,0.09300,20.00000,131.00000,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.00000,-10000.00000
    3732 ,1.23708,0.39882,-21.63409,128.32809,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.57366,-10000.00000
    3733 ,0.47889,0.23607,-29.57433,123.01284,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.60967,-10000.00000
    3734 ,1.06436,0.52302,-24.73262,127.72624,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.45402,-10000.00000
    3735 ,0.60543,0.28851,-25.09446,124.18420,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.56213,-10000.00000
    3736 ,0.74687,0.38841,-5.40775,129.52531,-10000.00000,-10.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.20097,-10000.00000
    3737 ,0.35314,0.15474,-29.62531,124.28571,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.40141,-10000.00000
    3738 ,1.04202,0.38033,-10.06083,129.14987,-10000.00000,4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.10988,-10000.00000
    3739 ,0.42768,0.16345,-29.62389,124.69397,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.70497,-10000.00000
    3740 ,0.59100,0.22081,-20.69658,126.33775,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.87980,-10000.00000
    3741 ,1.03090,0.31143,-10.06083,129.06439,-10000.00000,4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.11001,-10000.00000
    3742 ,0.95608,0.40886,-4.21435,129.62595,-10000.00000,4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.56075,-10000.00000
    3743 ,0.84263,0.26688,-18.65305,127.25681,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.30618,-10000.00000
    3744 ,0.83438,0.25314,-6.12170,129.34546,-10000.00000,4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.17433,-10000.00000
    3745 ,0.72300,0.15679,-8.74247,126.74826,-10000.00000,-8.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.35283,-10000.00000
    3746 ,1.19991,0.72144,64.88995,135.40988,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.24172,-10000.00000
    3747 ,0.72158,0.31484,84.69485,130.18785,-10000.00000,97.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.53185,-10000.00000
    3748 ,0.64783,0.22929,-15.25173,124.31937,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.32290,-10000.00000
    3749 ,0.87686,0.73629,80.99998,139.85712,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.98678,-10000.00000
    3750 ,1.08439,0.81797,77.48602,139.13615,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.21707,-10000.00000
    3751 ,0.18300,0.03900,-34.00000,126.00000,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.62585,-10000.00000
    3752 ,0.31200,0.09000,-38.00000,126.00000,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.85713,-10000.00000
    3753 ,0.78144,0.46245,78.21101,129.49371,-10000.00000,82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.80064,-10000.00000
    3754 ,0.66407,0.26328,15.27078,130.10394,-10000.00000,3.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.17949,-10000.00000
    3755 ,1.12910,0.88214,73.56563,138.62682,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.80355,-10000.00000
    3756 ,1.05924,0.46448,67.52766,133.08116,-10000.00000,73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.20000,-10000.00000
    3757 ,0.63465,0.21877,18.15384,131.66669,-10000.00000,20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.47760,-10000.00000
    3758 ,1.40377,0.78880,60.89530,135.04744,-10000.00000,62.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.94480,-10000.00000
    3759 ,0.35100,0.10200,49.00000,125.00000,-10000.00000,49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.40234,-10000.00000
    3760 ,1.01864,0.82899,68.97008,137.37532,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.94553,-10000.00000
    3761 ,0.86871,0.53314,90.03064,128.00003,-10000.00000,82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.42859,-10000.00000
    3762 ,0.79446,0.25328,-8.34210,126.11826,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.40656,-10000.00000
    3763 ,0.62343,0.22648,41.50000,129.26814,-10000.00000,82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.40000,-10000.00000
    3764 ,0.37944,0.14250,-32.64344,125.20050,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.76950,-10000.00000
    3765 ,0.96209,0.34320,-14.48436,125.39839,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.21718,-10000.00000
    3766 ,0.63992,0.22226,-2.11842,126.45818,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.04632,-10000.00000
    3767 ,1.12050,0.80875,63.24117,135.25272,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.83050,-10000.00000
    3768 ,0.18300,0.03900,-34.00000,126.00000,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.54417,-10000.00000
    3769 ,0.64939,0.24877,16.71055,129.13617,-10000.00000,34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.42766,-10000.00000
