Index,X,Y,Z,NormalX,NormalY,NormalZ,GroupID
    1167 ,30.458,-80.892,110.278,0.27679,-0.96080,-0.01595,0
    1168 ,43.338,-43.334,82.980,-0.73147,-0.34124,-0.59035,0
    1169 ,30.535,-35.395,93.305,-0.31247,0.26318,-0.91274,0
    1170 ,9.393,-76.799,116.272,-0.33211,-0.92861,0.16548,0
    1171 ,38.123,-77.810,105.261,0.36662,-0.93020,-0.01793,0
    1172 ,14.571,-45.226,136.187,-0.36508,0.15928,0.91725,0
    1173 ,32.750,-80.069,109.063,0.34106,-0.93824,-0.05813,0
    1174 ,20.535,-33.586,94.683,-0.12288,0.23511,-0.96417,0
    1175 ,34.384,-78.791,103.621,0.27378,-0.92251,-0.27208,0
    1176 ,16.995,-36.913,94.016,-0.01483,0.35995,-0.93285,0
    1177 ,33.690,-79.537,105.642,0.32544,-0.93316,-0.15262,0
    1178 ,-10.413,-51.818,119.207,-0.63802,-0.66148,0.39417,0
    1179 ,42.275,-28.344,130.468,0.38073,0.60494,0.69935,0
    1180 ,37.767,-77.198,101.700,0.30864,-0.86805,-0.38887,0
    1181 ,18.066,-75.154,98.609,-0.04742,-0.40461,-0.91326,0
    1182 ,55.152,-33.607,122.858,0.33734,0.75626,0.56060,0
    1183 ,-7.030,-33.997,98.010,-0.21051,0.51361,-0.83180,0
    1184 ,42.837,-74.593,101.243,0.57268,-0.77774,-0.25915,0
    1185 ,11.275,-55.840,90.162,-0.04483,0.05468,-0.99750,0
    1186 ,23.183,-66.411,136.845,-0.39954,-0.39412,0.82767,0
    1187 ,22.664,-82.198,112.529,0.02987,-0.98790,0.15219,0
    1188 ,18.603,-82.097,112.831,-0.21416,-0.95574,0.20172,0
    1189 ,23.915,-59.205,92.553,0.02672,0.02142,-0.99941,0
    1190 ,-14.014,-34.211,101.674,-0.56887,0.48173,-0.66657,0
    1191 ,39.472,-60.843,91.094,-0.00636,-0.30134,-0.95350,0
    1192 ,-19.151,-55.352,77.044,0.34595,-0.58772,-0.73137,0
    1193 ,3.343,-65.231,96.773,-0.39490,-0.51361,-0.76175,0
    1194 ,28.485,-41.198,92.767,-0.11573,0.11050,-0.98711,0
    1195 ,-12.285,-56.291,109.890,-0.81977,-0.37260,0.43491,0
    1196 ,-14.211,-50.760,111.402,-0.90811,-0.38720,0.15939,0
    1197 ,57.888,-43.747,127.224,0.68312,0.43175,0.58901,0
    1198 ,37.604,-60.294,91.128,-0.15294,-0.25560,-0.95461,0
    1199 ,-15.781,-33.612,103.623,-0.57101,0.31786,-0.75691,0
    1200 ,53.725,-64.432,106.041,0.70273,-0.66409,0.25525,0
    1201 ,41.775,-63.376,92.203,0.32350,-0.13138,-0.93706,0
    1202 ,29.771,-27.769,117.651,-0.25185,0.95140,0.17724,0
    1203 ,29.962,-80.657,114.476,0.07386,-0.99211,0.10134,0
    1204 ,23.947,-29.848,131.102,-0.14917,0.84531,0.51303,0
    1205 ,45.427,-53.466,88.877,0.25656,-0.58636,-0.76835,0
    1206 ,-15.585,-29.682,105.181,-0.18023,0.64254,-0.74476,0
    1207 ,28.088,-81.548,108.769,0.26503,-0.96299,-0.04900,0
    1208 ,-14.593,-48.497,79.038,0.65811,0.22730,-0.71780,0
    1209 ,5.162,-54.919,91.423,-0.14531,-0.07867,-0.98625,0
    1210 ,42.169,-23.306,100.303,-0.17642,0.59223,-0.78622,0
    1211 ,-14.015,-39.734,94.316,-0.60306,0.73569,-0.30836,0
    1212 ,20.349,-72.274,133.303,-0.28954,-0.43285,0.85370,0
    1213 ,23.708,-75.806,98.471,-0.04959,-0.56424,-0.82412,0
    1214 ,20.888,-75.881,131.071,-0.25704,-0.68910,0.67755,0
    1215 ,24.882,-81.964,106.175,0.20839,-0.93710,-0.28003,0
    1216 ,17.057,-80.261,117.052,-0.38658,-0.86722,0.31382,0
    1217 ,52.252,-43.134,77.756,0.83843,0.42115,-0.34593,0
    1218 ,24.427,-71.895,96.115,-0.05485,-0.42299,-0.90447,0
    1219 ,-14.518,-28.833,105.959,-0.06607,0.78926,-0.61049,0
    1220 ,54.387,-51.369,132.633,0.79506,-0.08533,0.60050,0
    1221 ,21.117,-80.934,103.036,0.18314,-0.98241,-0.03642,0
    1222 ,21.283,-40.591,137.048,-0.03856,0.40511,0.91345,0
    1223 ,21.533,-82.495,111.036,0.05611,-0.98580,0.15826,0
    1224 ,-9.246,-56.956,90.144,0.01590,-0.90414,-0.42693,0
    1225 ,18.068,-81.853,107.205,-0.36538,-0.90732,-0.20803,0
    1226 ,2.492,-26.627,108.521,0.13718,0.98492,0.10546,0
    1227 ,-24.056,-24.456,119.424,-0.88071,-0.00477,0.47362,0
    1228 ,51.956,-28.927,119.097,0.35138,0.71966,0.59885,0
    1229 ,14.544,-35.982,133.114,-0.30633,0.44258,0.84279,0
    1230 ,-21.552,-35.560,117.645,-0.68233,-0.40830,0.60639,0
    1231 ,-13.667,-23.955,119.210,0.53404,0.75752,0.37546,0
    1232 ,24.391,-29.198,128.890,-0.02925,0.99213,0.12178,0
    1233 ,-23.077,-21.700,114.179,0.16893,0.62490,-0.76221,0
    1234 ,-0.848,-32.747,97.976,-0.05342,0.39962,-0.91512,0
    1235 ,45.091,-33.052,86.443,-0.15272,0.79220,-0.59085,0
    1236 ,-25.441,-24.756,115.454,-0.95043,0.17210,0.25898,0
    1237 ,-3.071,-69.606,118.282,-0.61309,-0.76045,0.21409,0
    1238 ,35.790,-27.210,117.832,0.08580,0.97868,0.18663,0
    1239 ,10.459,-31.008,127.016,-0.29828,0.84419,0.44540,0
    1240 ,24.932,-29.160,125.975,-0.01781,0.99971,0.01643,0
    1241 ,41.783,-37.108,85.022,-0.58247,0.40475,-0.70492,0
    1242 ,-18.342,-22.247,115.589,0.37808,0.79895,-0.46769,0
    1243 ,-14.873,-23.728,115.463,0.30520,0.89198,-0.33349,0
    1244 ,7.380,-73.824,124.225,-0.39076,-0.74745,0.53724,0
    1245 ,-13.080,-37.803,123.718,-0.32665,-0.06675,0.94279,0
    1246 ,-12.625,-52.267,80.756,0.60829,-0.39986,-0.68564,0
    1247 ,-17.893,-27.937,123.723,0.03197,0.25131,0.96738,0
    1248 ,28.849,-28.558,121.088,-0.17472,0.97769,0.11660,0
    1249 ,-18.902,-39.109,102.497,-0.43942,0.43663,-0.78502,0
    1250 ,-26.371,-26.324,113.321,-0.95257,0.20771,0.22240,0
    1251 ,-12.212,-24.413,117.605,0.45072,0.88098,0.14398,0
    1252 ,-27.365,-28.775,110.841,-0.97272,0.23121,0.01877,0
    1253 ,13.768,-74.127,127.973,-0.40112,-0.65180,0.64363,0
    1254 ,-27.335,-30.026,112.286,-0.96252,0.03040,0.26951,0
    1255 ,-1.539,-52.338,128.880,-0.60876,-0.42108,0.67238,0
    1256 ,40.636,-47.936,87.519,-0.61743,-0.16658,-0.76879,0
    1257 ,49.507,-34.274,128.265,0.61652,0.55424,0.55922,0
    1258 ,-3.148,-26.525,112.707,0.14669,0.97777,0.14983,0
    1259 ,-23.738,-35.309,115.148,-0.71058,-0.47761,0.51669,0
    1260 ,-1.456,-41.305,94.084,0.18290,0.19064,-0.96447,0
    1261 ,-26.316,-33.617,112.790,-0.83279,-0.40725,0.37498,0
    1262 ,-25.816,-32.123,107.523,-0.53845,0.12159,-0.83384,0
    1263 ,43.805,-41.227,81.629,-0.76466,-0.00042,-0.64443,0
    1264 ,6.893,-70.384,98.033,-0.32541,-0.47654,-0.81671,0
    1265 ,39.345,-24.572,108.792,0.08227,0.84653,0.52595,0
    1266 ,-9.149,-50.023,84.219,0.77038,0.05158,-0.63550,0
    1267 ,-26.844,-29.504,108.280,-0.55822,0.27088,-0.78422,0
    1268 ,-13.459,-50.720,115.253,-0.74239,-0.62017,0.25347,0
    1269 ,59.104,-46.351,100.826,0.75655,0.23504,-0.61023,0
    1270 ,-27.658,-29.589,109.434,-0.94814,0.19956,-0.24740,0
    1271 ,-26.930,-32.461,112.681,-0.84465,-0.36300,0.39345,0
    1272 ,50.151,-47.164,78.752,-0.37240,-0.89879,-0.23127,0
    1273 ,8.043,-67.878,127.306,-0.58852,-0.29173,0.75401,0
    1274 ,-20.097,-51.609,76.492,-0.09424,-0.03954,-0.99476,0
    1275 ,23.348,-80.465,127.684,-0.25557,-0.80063,0.54191,0
    1276 ,-19.757,-41.702,81.855,-0.18450,0.96596,0.18133,0
    1277 ,-21.613,-54.084,80.845,-0.94616,-0.30547,0.10713,0
    1278 ,-18.470,-41.839,80.737,0.29441,0.93159,-0.21324,0
    1279 ,52.509,-42.965,79.346,0.78409,0.57517,-0.23321,0
    1280 ,47.451,-46.757,81.078,-0.42895,-0.76576,-0.47918,0
    1281 ,-20.805,-44.352,76.733,-0.20725,0.17882,-0.96180,0
    1282 ,52.520,-47.586,79.562,0.17613,-0.98356,0.03977,0
    1283 ,-19.623,-55.603,77.270,0.20819,-0.84120,-0.49904,0
    1284 ,-9.398,-35.085,122.448,0.34371,0.34184,0.87465,0
    1285 ,-15.135,-52.569,78.493,0.53860,-0.28647,-0.79237,0
    1286 ,8.182,-42.986,132.909,-0.37795,0.25470,0.89010,0
    1287 ,-17.482,-44.368,78.298,0.64003,0.45624,-0.61823,0
    1288 ,7.024,-26.811,109.977,-0.10792,0.99213,0.06346,0
    1289 ,-7.283,-65.096,104.523,-0.52484,-0.81632,-0.24118,0
    1290 ,-19.027,-55.322,84.566,-0.15290,-0.98521,0.07739,0
    1291 ,-22.837,-39.202,103.803,-0.35792,0.43140,-0.82812,0
    1292 ,38.354,-42.662,88.567,-0.66449,-0.20618,-0.71830,0
    1293 ,-13.735,-43.205,82.874,0.54924,0.58343,-0.59828,0
    1294 ,-12.062,-50.639,80.636,0.65847,-0.01737,-0.75241,0
    1295 ,60.751,-46.847,104.440,0.93628,0.11836,-0.33072,0
    1296 ,-19.220,-54.985,88.379,-0.29284,-0.94951,0.11259,0
    1297 ,50.998,-39.444,84.669,0.79026,0.54751,-0.27517,0
    1298 ,-20.923,-49.507,89.925,-0.99599,0.00110,0.08949,0
    1299 ,5.358,-26.884,108.710,-0.03409,0.99561,0.08719,0
    1300 ,47.922,-32.647,98.076,0.79547,0.52243,-0.30708,0
    1301 ,-11.621,-56.462,89.459,-0.12100,-0.95004,-0.28773,0
    1302 ,45.959,-44.225,79.580,-0.76114,-0.44478,-0.47205,0
    1303 ,14.154,-26.424,111.608,-0.00793,0.99122,0.13195,0
    1304 ,-18.482,-54.188,92.875,-0.62073,-0.72695,0.29364,0
    1305 ,60.187,-38.310,119.952,0.97667,0.19857,0.08171,0
    1306 ,-23.394,-44.803,102.082,-0.64901,-0.76078,0.00124,0
    1307 ,43.764,-27.267,98.124,0.36014,0.60822,-0.70737,0
    1308 ,-9.346,-56.157,88.490,0.14502,-0.87521,-0.46148,0
    1309 ,-9.948,-46.355,84.844,0.70529,0.36213,-0.60945,0
    1310 ,47.661,-41.070,76.767,-0.50758,0.60205,-0.61636,0
    1311 ,56.906,-59.049,113.516,0.51123,-0.85342,0.10154,0
    1312 ,-13.809,-26.874,109.104,0.01862,0.88535,-0.46456,0
    1313 ,-7.872,-49.939,85.580,0.76586,0.05462,-0.64068,0
    1314 ,31.702,-25.518,109.576,-0.19938,0.97098,0.13211,0
    1315 ,6.480,-72.198,99.918,-0.66537,-0.66782,-0.33362,0
    1316 ,28.731,-46.574,138.849,0.15659,0.32276,0.93344,0
    1317 ,0.718,-48.854,92.109,0.19219,0.24570,-0.95010,0
    1318 ,52.214,-42.152,90.893,0.92095,-0.36650,-0.13236,0
    1319 ,4.539,-74.761,116.074,-0.48858,-0.87249,0.00726,0
    1320 ,-0.837,-68.173,103.870,-0.28105,-0.93178,-0.22976,0
    1321 ,44.161,-32.430,89.579,-0.01569,0.97231,-0.23317,0
    1322 ,4.568,-33.069,97.092,-0.08714,0.51100,-0.85515,0
    1323 ,14.746,-74.594,99.010,-0.16409,-0.28370,-0.94477,0
    1324 ,41.817,-33.907,87.004,-0.44334,0.64520,-0.62222,0
    1325 ,11.982,-78.352,105.718,-0.57858,-0.81388,0.05336,0
    1326 ,36.632,-44.091,90.253,-0.53959,-0.10010,-0.83595,0
    1327 ,12.499,-48.323,91.204,-0.01730,0.22380,-0.97448,0
    1328 ,51.840,-35.599,90.188,0.89112,0.28398,-0.35392,0
    1329 ,12.819,-65.751,94.740,-0.11251,-0.50789,-0.85404,0
    1330 ,7.890,-75.817,110.690,-0.47488,-0.85705,-0.19991,0
    1331 ,41.889,-24.044,108.650,-0.13624,0.74290,0.65539,0
    1332 ,15.774,-26.377,111.677,-0.05513,0.98806,0.14390,0
    1333 ,7.936,-75.524,109.399,-0.52376,-0.83352,-0.17581,0
    1334 ,-1.857,-52.939,128.199,-0.61402,-0.51084,0.60168,0
    1335 ,-1.473,-65.547,121.591,-0.53199,-0.25155,0.80852,0
    1336 ,44.936,-41.766,80.182,-0.81618,0.04112,-0.57633,0
    1337 ,-0.956,-68.549,105.270,-0.26805,-0.89460,-0.35755,0
    1338 ,35.666,-40.562,90.217,-0.53629,-0.05760,-0.84207,0
    1339 ,12.661,-56.693,90.346,0.20323,-0.17346,-0.96364,0
    1340 ,47.991,-66.143,96.591,0.53829,-0.50192,-0.67699,0
    1341 ,47.124,-45.664,79.644,-0.59852,-0.67232,-0.43562,0
    1342 ,-9.028,-57.482,114.535,-0.88877,-0.29518,0.35066,0
    1343 ,31.630,-36.351,135.103,-0.02775,0.13498,0.99046,0
    1344 ,44.665,-44.288,81.657,-0.77157,-0.34406,-0.53508,0
    1345 ,43.775,-52.865,88.019,0.07467,-0.56709,-0.82026,0
    1346 ,-16.608,-44.712,119.498,-0.69131,-0.25385,0.67650,0
    1347 ,-19.559,-36.186,104.055,-0.31878,0.41878,-0.85030,0
    1348 ,-0.334,-60.605,124.345,-0.58774,-0.35603,0.72650,0
    1349 ,47.687,-29.866,124.656,0.17011,0.98211,-0.08077,0
    1350 ,43.411,-24.670,109.728,-0.34504,0.72072,0.60126,0
    1351 ,16.902,-26.033,105.168,0.04161,0.97639,-0.21199,0
    1352 ,32.891,-28.000,121.988,-0.12573,0.97336,0.19174,0
    1353 ,36.594,-33.450,134.544,-0.01828,0.52642,0.85003,0
    1354 ,-8.912,-53.169,119.463,-0.69775,-0.55690,0.45057,0
    1355 ,56.143,-36.429,124.522,0.54795,0.42271,0.72185,0
    1356 ,15.847,-32.655,131.493,-0.27496,0.59070,0.75860,0
    1357 ,43.999,-39.517,81.878,-0.59478,0.38090,-0.70792,0
    1358 ,-15.579,-54.756,101.666,-0.81257,-0.57332,0.10506,0
    1359 ,63.467,-19.934,110.004,-0.09361,0.04382,0.99464,0
    1360 ,22.387,-26.388,111.132,0.03370,0.96693,0.25280,0
    1361 ,0.655,-51.642,131.011,-0.50975,-0.35525,0.78355,0
    1362 ,44.424,-20.166,105.234,-0.38786,0.79660,0.46367,0
    1363 ,-0.428,-51.840,130.132,-0.57416,-0.37001,0.73037,0
    1364 ,47.472,-40.371,77.867,-0.34920,0.77354,-0.52886,0
    1365 ,51.242,-54.621,93.437,0.68092,-0.40972,-0.60703,0
    1366 ,-12.079,-40.792,123.782,-0.40888,-0.08567,0.90856,0
    1367 ,16.486,-28.063,99.776,-0.10556,0.84267,-0.52798,0
    1368 ,41.302,-57.101,90.037,0.12975,-0.27888,-0.95152,0
    1369 ,46.219,-20.297,101.757,-0.00831,0.35979,-0.93300,0
    1370 ,-18.245,-26.988,108.940,0.01338,0.83709,-0.54690,0
    1371 ,22.529,-32.084,95.308,0.09940,0.50942,-0.85476,0
    1372 ,31.877,-51.044,92.319,-0.15892,0.17448,-0.97175,0
    1373 ,12.176,-41.039,134.175,-0.38594,0.27139,0.88170,0
    1374 ,-17.723,-29.111,123.993,-0.12871,-0.01978,0.99149,0
    1375 ,1.492,-42.516,94.145,0.06005,0.24853,-0.96676,0
    1376 ,47.959,-34.694,130.278,0.64670,0.54316,0.53549,0
    1377 ,50.172,-67.278,101.271,0.66891,-0.68687,-0.28422,0
    1378 ,0.875,-32.323,123.947,-0.36017,0.44104,0.82205,0
    1379 ,46.644,-66.109,95.732,0.46820,-0.43525,-0.76899,0
    1380 ,55.259,-63.107,103.440,0.67979,-0.70102,-0.21552,0
    1381 ,41.348,-66.390,93.159,0.32365,-0.45682,-0.82859,0
    1382 ,-9.528,-25.550,116.413,0.35670,0.92503,0.13068,0
    1383 ,29.462,-36.047,93.404,-0.22916,0.25394,-0.93968,0
    1384 ,-10.387,-59.898,110.880,-0.87964,-0.22814,0.41735,0
    1385 ,44.003,-73.428,100.620,0.71770,-0.65485,-0.23680,0
    1386 ,-3.325,-65.146,100.695,-0.41750,-0.73687,-0.53171,0
    1387 ,39.964,-66.390,92.637,0.13346,-0.49262,-0.85995,0
    1388 ,48.577,-60.120,94.432,0.51599,-0.36659,-0.77418,0
    1389 ,31.620,-67.833,94.446,-0.13910,-0.32349,-0.93595,0
    1390 ,40.081,-39.279,85.848,-0.74712,0.02909,-0.66406,0
    1391 ,47.071,-61.179,133.817,0.64854,-0.66090,0.37763,0
    1392 ,-14.721,-55.045,83.044,0.19652,-0.95205,-0.23449,0
    1393 ,8.262,-41.045,94.636,-0.28472,0.20812,-0.93575,0
    1394 ,52.723,-38.864,96.929,0.16482,0.84848,0.50290,0
    1395 ,40.015,-65.102,92.087,0.09880,-0.27853,-0.95533,0
    1396 ,18.979,-43.770,92.332,0.10921,0.13479,-0.98484,0
    1397 ,34.638,-50.461,91.489,-0.40481,0.09058,-0.90990,0
    1398 ,60.639,-43.389,114.985,0.88525,0.46483,-0.01619,0
    1399 ,24.790,-70.218,95.419,-0.02431,-0.36007,-0.93261,0
    1400 ,35.846,-63.712,92.307,-0.18646,-0.21931,-0.95767,0
    1401 ,40.580,-75.973,101.344,0.37507,-0.82316,-0.42629,0
    1402 ,40.963,-76.366,102.422,0.43960,-0.84912,-0.29283,0
    1403 ,12.698,-65.632,132.155,-0.57150,-0.33818,0.74768,0
    1404 ,48.597,-19.326,102.142,0.03798,0.34928,-0.93625,0
    1405 ,48.257,-33.353,86.553,0.45124,0.54899,-0.70356,0
    1406 ,25.202,-71.857,96.064,0.05724,-0.39125,-0.91850,0
    1407 ,39.545,-22.395,104.897,-0.47822,0.87818,-0.01046,0
    1408 ,41.725,-75.923,102.931,0.58969,-0.78510,-0.18942,0
    1409 ,41.559,-74.361,99.334,0.34212,-0.76587,-0.54442,0
    1410 ,1.921,-51.860,91.737,0.04657,0.05204,-0.99756,0
    1411 ,-4.205,-28.682,100.911,-0.30504,0.70806,-0.63687,0
    1412 ,41.207,-60.091,90.985,0.16267,-0.31660,-0.93451,0
    1413 ,38.317,-73.007,97.063,0.05429,-0.63226,-0.77285,0
    1414 ,60.185,-40.807,116.013,0.99022,-0.00226,-0.13949,0
    1415 ,36.553,-74.006,97.646,0.12381,-0.58701,-0.80006,0
    1416 ,-4.876,-58.990,93.996,0.01984,-0.72876,-0.68448,0
    1417 ,28.206,-56.818,138.812,-0.08044,0.18842,0.97879,0
    1418 ,45.683,-34.186,133.381,0.60371,0.60314,0.52130,0
    1419 ,29.967,-72.754,96.239,0.07933,-0.40874,-0.90920,0
    1420 ,61.664,-47.724,121.959,0.94436,-0.14499,0.29522,0
    1421 ,53.803,-44.131,95.459,0.86269,-0.05009,-0.50325,0
    1422 ,44.617,-71.948,99.449,0.66603,-0.60610,-0.43480,0
    1423 ,29.148,-66.967,94.416,-0.03340,-0.29748,-0.95414,0
    1424 ,15.648,-26.232,110.761,-0.05561,0.98493,0.16374,0
    1425 ,44.346,-23.541,109.141,-0.36200,0.69708,0.61890,0
    1426 ,47.908,-41.922,76.087,-0.49452,0.13411,-0.85876,0
    1427 ,8.729,-62.115,92.855,-0.15755,-0.47984,-0.86309,0
    1428 ,24.555,-42.667,137.914,0.08905,0.38091,0.92032,0
    1429 ,39.389,-72.895,96.993,0.11745,-0.64900,-0.75166,0
    1430 ,52.019,-41.386,82.777,0.76167,0.62059,-0.18636,0
    1431 ,38.083,-70.942,95.577,0.02369,-0.56199,-0.82680,0
    1432 ,54.714,-46.169,81.716,0.97431,-0.22102,0.04330,0
    1433 ,35.729,-70.012,95.012,-0.02439,-0.52266,-0.85219,0
    1434 ,-3.701,-43.164,92.847,0.48831,0.31866,-0.81241,0
    1435 ,26.092,-48.215,92.505,0.07667,0.07501,-0.99423,0
    1436 ,60.827,-41.540,121.664,0.87888,0.35611,0.31743,0
    1437 ,35.869,-68.581,94.140,-0.07596,-0.48703,-0.87008,0
    1438 ,42.506,-71.061,96.652,0.37515,-0.57165,-0.72971,0
    1439 ,-13.367,-24.752,113.877,0.21714,0.92624,-0.30810,0
    1440 ,37.409,-68.335,93.869,-0.02412,-0.51254,-0.85833,0
    1441 ,1.752,-26.420,104.905,0.14500,0.97477,-0.16973,0
    1442 ,48.336,-71.050,108.272,0.78585,-0.60930,-0.10579,0
    1443 ,37.393,-66.818,93.036,-0.10097,-0.43444,-0.89502,0
    1444 ,40.943,-69.479,94.945,0.25177,-0.52143,-0.81531,0
    1445 ,54.517,-46.787,80.932,0.73494,-0.67586,-0.05551,0
    1446 ,41.335,-68.276,94.296,0.25466,-0.51422,-0.81898,0
    1447 ,18.284,-52.877,138.362,-0.38288,-0.01018,0.92374,0
    1448 ,47.631,-69.129,100.051,0.65853,-0.66946,-0.34375,0
    1449 ,47.787,-65.207,95.902,0.50564,-0.37460,-0.77717,0
    1450 ,-18.412,-49.236,103.852,-0.80066,-0.53660,0.26646,0
    1451 ,3.004,-73.447,113.015,-0.57229,-0.81172,-0.11663,0
    1452 ,57.285,-53.325,127.674,0.80248,-0.31421,0.50725,0
    1453 ,48.747,-46.194,78.184,-0.53141,-0.77415,-0.34392,0
    1454 ,3.679,-27.238,111.745,0.05483,0.99419,0.09262,0
    1455 ,50.840,-67.820,105.994,0.81563,-0.57857,-0.00211,0
    1456 ,6.460,-26.711,107.515,-0.07639,0.99381,0.08068,0
    1457 ,-15.562,-54.467,103.437,-0.84984,-0.50648,0.14575,0
    1458 ,45.990,-59.854,137.534,0.59186,-0.59492,0.54385,0
    1459 ,-17.147,-46.205,110.649,-0.76983,-0.63740,0.03309,0
    1460 ,-0.957,-28.988,118.185,0.07691,0.95540,0.28511,0
    1461 ,40.504,-40.307,137.452,-0.42522,0.05477,0.90343,0
    1462 ,49.734,-52.692,138.482,0.61637,0.05838,0.78529,0
    1463 ,41.042,-25.380,98.996,-0.06818,0.62905,-0.77437,0
    1464 ,13.880,-53.757,90.532,0.07931,0.11393,-0.99032,0
    1465 ,28.907,-29.875,97.395,-0.09592,0.78626,-0.61040,0
    1466 ,37.241,-27.349,126.367,-0.38534,0.92168,-0.04502,0
    1467 ,46.089,-19.271,104.635,-0.29999,0.86236,0.40785,0
    1468 ,-18.820,-29.107,123.456,-0.42583,-0.22835,0.87551,0
    1469 ,45.779,-28.462,98.312,0.65756,0.50482,-0.55927,0
    1470 ,-17.261,-35.991,121.406,-0.58549,-0.29366,0.75562,0
    1471 ,-13.308,-48.182,120.482,-0.64176,-0.56496,0.51862,0
    1472 ,52.273,-37.190,100.346,0.61920,0.58018,-0.52913,0
    1473 ,37.162,-23.708,106.672,-0.34065,0.93011,0.13731,0
    1474 ,-14.317,-36.280,123.320,-0.41470,-0.10520,0.90386,0
    1475 ,-14.021,-26.810,121.590,0.40187,0.44815,0.79854,0
    1476 ,3.010,-27.330,113.798,0.01673,0.98824,0.15199,0
    1477 ,40.038,-22.286,105.826,-0.36573,0.88883,0.27609,0
    1478 ,-13.641,-44.205,122.270,-0.64341,-0.15488,0.74969,0
    1479 ,3.318,-74.074,117.397,-0.49449,-0.86560,0.07885,0
    1480 ,-8.265,-51.412,122.206,-0.54156,-0.59549,0.59338,0
    1481 ,49.690,-18.175,104.205,-0.13964,0.97053,0.19640,0
    1482 ,-12.786,-28.677,122.022,0.38148,0.43820,0.81391,0
    1483 ,45.957,-41.635,78.648,-0.82391,0.20377,-0.52882,0
    1484 ,2.700,-45.014,131.836,-0.32250,0.27023,0.90718,0
    1485 ,-2.400,-66.057,120.823,-0.55187,-0.24184,0.79809,0
    1486 ,43.835,-43.562,82.466,-0.76669,-0.30325,-0.56588,0
    1487 ,-5.839,-46.788,127.071,-0.54828,-0.11826,0.82789,0
    1488 ,51.451,-38.502,87.161,0.83839,0.39828,-0.37213,0
    1489 ,-24.817,-39.737,108.143,-0.82535,-0.43288,0.36251,0
    1490 ,-7.955,-49.073,124.551,-0.49733,-0.50136,0.70802,0
    1491 ,52.628,-42.150,88.236,0.72545,-0.40266,0.55820,0
    1492 ,-2.765,-26.292,110.659,0.05629,0.99451,0.08826,0
    1493 ,31.615,-45.969,138.099,0.09724,0.27482,0.95657,0
    1494 ,41.348,-71.379,124.535,0.59450,-0.71209,0.37350,0
    1495 ,-0.072,-40.728,128.525,-0.44832,0.48915,0.74816,0
    1496 ,40.388,-31.738,91.473,-0.12505,0.85706,-0.49982,0
    1497 ,12.702,-26.733,103.646,-0.12452,0.92988,-0.34614,0
    1498 ,50.091,-40.781,77.925,0.49685,0.79875,-0.33932,0
    1499 ,14.121,-26.543,112.672,-0.00058,0.99397,0.10961,0
    1500 ,51.390,-42.554,76.726,0.70245,0.47970,-0.52580,0
    1501 ,20.394,-27.392,115.161,0.08743,0.96140,0.26091,0
    1502 ,-8.019,-30.856,100.594,-0.35439,0.68075,-0.64108,0
    1503 ,20.170,-79.653,123.780,-0.44217,-0.88061,0.17036,0
    1504 ,54.231,-39.118,94.507,0.92143,0.15645,-0.35566,0
    1505 ,16.478,-72.525,131.133,-0.51061,-0.49645,0.70200,0
    1506 ,49.648,-30.210,122.694,0.36009,0.86017,0.36116,0
    1507 ,58.528,-34.509,119.317,0.79382,0.60807,0.01001,0
    1508 ,45.730,-56.613,139.579,0.23796,-0.25187,0.93805,0
    1509 ,21.489,-29.010,124.596,0.11589,0.99291,0.02659,0
    1510 ,27.783,-27.815,116.317,-0.10629,0.95668,0.27104,0
    1511 ,61.970,-15.533,102.336,-0.23072,0.68812,-0.68794,0
    1512 ,64.699,-20.033,110.194,-0.11090,-0.02014,0.99363,0
    1513 ,20.457,-28.703,98.194,-0.03282,0.83127,-0.55489,0
    1514 ,61.448,-15.424,102.903,-0.48081,0.70824,-0.51693,0
    1515 ,62.274,-21.882,100.361,0.38265,0.17832,-0.90652,0
    1516 ,-10.385,-61.592,109.212,-0.90082,-0.40129,0.16582,0
    1517 ,62.643,-26.175,104.950,0.75107,-0.66014,0.01043,0
    1518 ,60.395,-23.467,99.699,-0.06267,-0.00904,-0.99799,0
    1519 ,59.653,-16.000,104.339,-0.44681,0.86743,-0.21892,0
    1520 ,63.997,-24.344,102.874,0.77722,-0.54454,-0.31527,0
    1521 ,-12.676,-24.346,116.107,0.34918,0.91743,-0.19078,0
    1522 ,64.126,-21.396,109.955,-0.01810,-0.22272,0.97471,0
    1523 ,64.302,-17.683,109.837,-0.21511,0.25159,0.94363,0
    1524 ,62.814,-18.748,109.815,-0.12438,0.19337,0.97321,0
    1525 ,61.068,-16.694,102.117,-0.40750,0.42507,-0.80824,0
    1526 ,63.127,-21.688,109.901,0.05358,-0.17923,0.98235,0
    1527 ,60.304,-21.357,100.220,-0.01592,0.33409,-0.94241,0
    1528 ,58.874,-16.763,107.016,-0.38409,0.77959,0.49469,0
    1529 ,35.151,-25.411,112.318,-0.04014,0.95167,0.30448,0
    1530 ,61.084,-57.616,109.929,0.58344,-0.76479,0.27330,0
    1531 ,60.865,-19.835,109.815,-0.04587,0.21766,0.97495,0
    1532 ,58.055,-17.492,103.172,-0.36410,0.73431,-0.57291,0
    1533 ,-14.359,-55.159,106.552,-0.86143,-0.41700,0.28991,0
    1534 ,52.525,-38.033,90.438,0.92818,0.20187,-0.31261,0
