Points_0,Points_1,Points_2,Points_Magnitude,meshID
50074.8,-34202.1,95100.5,112789,28363
48755.8,-32854.7,95526.2,112169,28364
49528.1,-33774.9,95593.7,112836,28365
49191.8,-33169.4,94976.9,111985,28366
49951.4,-34548.3,96037.1,113630,28367
54678,-47268.7,80738,108363,28368
54807.2,-46526.1,79851.8,107447,28369
52914,-44006.3,76671.8,103029,28462
52403.1,-44716.9,76342.7,102829,28463
51745,-44206.9,76133.7,102118,28464
58577.2,-16034.9,104187,120596,28471
58240.5,-16331,104765,120973,28472
58732.8,-15958,105582,121868,28473
57911.8,-16254,105542,121479,28474
59215.4,-15909.4,104796,121416,28475
59679.7,-15354,105221,121938,28476
53726.3,-46183.5,85576.4,111098,28546
53539.8,-46339.5,86324.6,111650,28547
59347.9,-29606.1,109523,128039,28550
60828.1,-40287.1,106088,128755,28583
50744.6,-49661.5,86149.9,111638,28612
52057.3,-49366.5,86107.9,112078,28613
51052.1,-49742.6,85320.4,111176,28614
51863.9,-49179,85061.1,111103,28615
50737.4,-49516.6,84374.8,110206,28616
54529.5,-46957.7,95141.8,119291,28621
54319.6,-46141.4,95081.5,118828,28622
53862.9,-46634.8,94382.5,118254,28623
54574,-45305.8,95237.7,118748,28624
59558.9,-19531.2,110149,126734,28696
59551.3,-18877.6,109652,126199,28697
58793.1,-19092.9,109916,126106,28698
59542,-18206.4,109685,126125,28699
58204.9,-18690.8,109582,125481,28700
53248.4,-27698.1,102055,118397,28731
54411.7,-27407,102131,118922,28732
53787.4,-28087.7,102465,119084,28733
53404.9,-26878.3,101892,118138,28734
54276.8,-26270.6,101602,118149,28735
53163.1,-41657.4,90023.1,112542,28748
52934,-42287.6,90516.3,113064,28749
52972.3,-42269.4,91359.2,113751,28750
53208.9,-41544.5,91062.8,113356,28751
53565.4,-40999,90406.7,112799,28752
43166.3,-27455.2,96631.7,109338,28765
43184.3,-26789.2,97087,109583,28766
53654.8,-34206.4,102760,120866,28786
54532.5,-34358.4,102740,121284,28787
54547.1,-33377.4,102702,120984,28788
50235.6,-43003.3,76009.6,100749,28801
50722.7,-42247.6,75912.8,100600,28802
43303.6,-33475.3,86695,102527,28811
44169.4,-33026.9,86594.7,102666,28812
42649.9,-33317.6,87084.8,102532,28813
43668.7,-32740.3,87152.7,102832,28814
44465.1,-32465,87519.1,103396,28815
44990.6,-32419,86862.8,103055,28816
51133.1,-36033.8,97882.4,116164,28823
51608.7,-36623.2,97410.9,116162,28824
51342,-36368.7,96810,115459,28825
51948.6,-37064.9,97097.9,116192,28826
50911.8,-35783.3,96581.7,114893,28827
51046.1,-35549,98911.7,116846,28828
51896.5,-36362.8,98956.7,117507,28829
63140.1,-23567.7,100004,120594,28866
64165.6,-23914.1,101232,122217,28867
64326.8,-23037,101474,122334,28868
62942.4,-22874,100411,120695,28869
49500.1,-18260.4,101911,114759,28934
54215.5,-18294.8,102258,117178,28958
54399.2,-17957.8,103423,118229,28959
53126.4,-17772,103202,117426,28960
53778.7,-18262.7,103003,117624,28961
53163.5,-18142.2,102252,116666,28962
52415,-18076.7,102829,116824,28963
61083.1,-43073.6,105627,129397,29005
48601.6,-44092.4,75644.5,100142,29027
54662.9,-19396.6,101751,117122,29035
53671.9,-19126.7,101993,116829,29036
52340.1,-37669.3,97360.4,116780,29064
52621.8,-37614.3,96759.6,116389,29065
52064.2,-36693.2,96375.9,115522,29066
55688,-40561.7,95917.3,118095,29068
56510.9,-40580.7,97157.5,119498,29069
55707.5,-41485.7,96796.9,119139,29070
55671.6,-42410.8,96830.7,119475,29071
55971.8,-42398.7,97687.4,120305,29072
56198.4,-41447.8,97395.2,119842,29073
57394.7,-41276.7,97879.7,120741,29074
57521.8,-41805,99036.5,121921,29075
56749.3,-42799,98495.4,121464,29076
57693.3,-42284.8,100010,122957,29077
57213.5,-42595.1,99379.1,122327,29078
56838.8,-43659.3,99109.1,122309,29079
56235.7,-43515.2,98060.2,121127,29080
56608.1,-43877,98571.4,121844,29081
56701.9,-44493,98106.2,121736,29082
51450.5,-36796.4,86458.8,107127,29083
51172.2,-37078.9,85580.4,106383,29084
50441.6,-36086.3,85055.2,105266,29085
51284.7,-36078.8,87025.9,107263,29086
50641.3,-36309.5,86262,106415,29087
50700.8,-35594.7,86683.1,106543,29088
53622,-45623.2,77467.1,104680,29105
53592,-46313,77176.7,104753,29106
53474.2,-44733.7,77536.2,104271,29107
52892.4,-45397.2,76685.1,103630,29108
52269.7,-41749,78267.7,102961,29109
52479.5,-42851,77859.5,103210,29110
46579.5,-25406.8,99653.3,112898,29175
45928.6,-25767.4,99384,112475,29176
45381.5,-26575.9,99005,112106,29177
46178.7,-26456.5,99359.3,112715,29178
66567.1,-22284.2,109448,130025,29206
41716,-33675,87047.8,102233,29212
41565.6,-34631.2,86351.8,101900,29213
42134,-34773,85687.8,101621,29214
60885.1,-48977.1,102707,129052,29224
60827.6,-48171.6,103285,129183,29225
61167.6,-47665.6,103609,129415,29226
60635.7,-47755.4,102816,128563,29227
56389.8,-45206.3,97907,121693,29236
56220.3,-44988.8,96939.5,120756,29237
55936.7,-46059.9,96962.9,121046,29238
55440.6,-45699.4,96477.1,120291,29239
55276.6,-46147.9,95739,119796,29240
58146.5,-43024.1,99838.4,123287,29268
57373.3,-43239.5,99712.8,122898,29269
60962,-45636.7,103119,128190,29270
61228.8,-46247.2,103915,129175,29271
60953.1,-46904.9,103103,128630,29272
60435,-45990.5,102164,127299,29273
59738.9,-46409.4,101539,126620,29274
59419.3,-45437.8,101418,126019,29275
60306.6,-47111.4,101749,127315,29276
60661.2,-45008.9,102340,127197,29277
51913.1,-51210.8,89485,115434,29278
51850.8,-49091.2,89266.9,114311,29279
51496.8,-49906.6,89504.4,114689,29280
51330.1,-50097.8,88662.3,114042,29281
52224.2,-48374,89001.1,113968,29282
52898.2,-47494,88691.7,113667,29283
52253.2,-48435.8,88073.2,113284,29284
51553.4,-49302.6,87326.9,112759,29285
50761.9,-50122.9,87993.7,113278,29286
51522.8,-49157,88268.3,113412,29287
50371,-37868,83906,104935,29326
49811.6,-37180.6,83896.8,104414,29327
51081.2,-38781,83827,105547,29328
49972,-37761.6,83439.4,104333,29329
48407.6,-48161.1,81811.3,106564,29330
47378.1,-47617.9,81661.3,105739,29331
49641.3,-51265,87886.9,113210,29347
48879.8,-51808,87707.7,112986,29348
49488,-52148.5,88410.9,113952,29349
50596.4,-51007.6,88210.8,113767,29350
50238.7,-50057.2,87338.2,112506,29351
49817,-50697.2,87514.5,112742,29352
53842.4,-42842.5,84859.3,109250,29368
53434.7,-41892.5,84824,108652,29369
53500.2,-42037.9,85865.9,109556,29370
53796.6,-37522.3,94549.3,115072,29381
53642.9,-37234.1,95349.6,115566,29382
54149.2,-37908.4,95399.4,116061,29383
54972.1,-38267.5,95073.6,116298,29384
54283.8,-37567.1,96121.9,116608,29385
55619.8,-39797.5,97067.9,118742,29386
55371.2,-39089.4,96393.7,117838,29387
55166.3,-38618,97369.5,118387,29388
54797.3,-38222.9,96608.9,117461,29389
60337.2,-34192.4,107496,127926,29440
60690.8,-32928.8,106773,127154,29441
59969.6,-33656.3,106589,126848,29442
60045.1,-33283.8,105402,125789,29443
60266.5,-31150.2,105138,125125,29444
60386.3,-32050.1,104764,125097,29445
60354.2,-32438.5,105972,126194,29446
51964.9,-48443.7,80716.9,107528,29471
50945.5,-48014.8,80230.7,106479,29472
60292.9,-27162.4,109883,128247,29490
61549.5,-25587.2,109221,127954,29543
62370.2,-25206.4,108938,128035,29544
62594.1,-24818.6,108348,127567,29545
53099.2,-36789.3,94169.6,114197,29599
61663.3,-43110.2,107261,131018,29601
54616.1,-28509.7,102588,119666,29689
55758,-27661.9,102325,119769,29690
55231.1,-28227.8,102630,119917,29691
60428.3,-20394.5,110499,127583,29716
64547.4,-18120.5,110499,129247,29797
63911.4,-19242.1,110682,129249,29798
63630,-17650.6,110372,128617,29799
38536.9,-34231.6,88561,102469,29808
39758,-34085.7,87762.3,102200,29809
39022.5,-34922.7,88178,102556,29810
41962.5,-21787.7,101804,112248,29896
53136.8,-41544.1,87688.1,110628,29916
53322.5,-41908.1,87009.3,110319,29917
53848.4,-42471.2,86626.5,110488,29918
51207.3,-19662.4,101920,115743,29933
52502.8,-18801.7,101823,116095,29934
51564.6,-18254.4,102541,116219,29935
50524.9,-18805.6,102340,115671,29936
51575.8,-19052.9,102144,116002,29937
51381.4,-21499.6,110597,123830,29938
55040.8,-20855.4,100793,116720,29953
54338.8,-21407,100640,116359,29954
42161.3,-42924.4,84113.2,103417,29971
42454.4,-43007.4,83304.1,102915,29972
42390.6,-43712,83933.6,103695,29973
41744.1,-44045.1,84550.1,104073,29974
51165.7,-52367.5,90370.1,116306,29994
50263.1,-53028.1,89369,115435,29999
47254.7,-41760.1,76242.6,98943.7,30015
44417.5,-39388.6,80111.5,99710.7,30037
44558.1,-40391.7,79928.9,100028,30038
41622.1,-31546.5,90356.3,104364,30039
42470.8,-31365.1,89919.2,104274,30040
41939.8,-31145.1,91169.3,105075,30041
40868.9,-31414.2,90964.5,104555,30042
62978.7,-15087.9,102294,121070,30043
63315.9,-14205.2,102610,121406,30044
53398.2,-46786.9,88120.5,113162,30119
52862.9,-47702.2,85734.5,111447,30120
52959.5,-47349.5,84903.3,110703,30121
53187.9,-46991.1,85592,111190,30122
53262.5,-47151,86478,111976,30123
52828,-47871.4,86871,112379,30124
53025.3,-47384.8,87505,112757,30125
53677.5,-46461.6,87206.1,112449,30126
52417.3,-48568.6,86437.6,112151,30127
51832.4,-48495.8,87143.6,112394,30128
52931.4,-28413.5,102063,118431,30138
52567.2,-27744.4,102019,118072,30139
49910,-33302.4,92874.9,110570,30176
50770,-34164.2,92824,111180,30177
52483.1,-41194.1,79156.4,103524,30206
51770.4,-41279.1,78659.4,102818,30207
52415.9,-42085.8,79025.5,103748,30208
38534.2,-38359.1,86896.4,102505,30209
38469.9,-37747.3,87421.5,102700,30210
55144.3,-26000.8,101605,118493,30239
54911.7,-25150.5,101205,117857,30240
55931.7,-24923.8,100715,117869,30241
55554.9,-24306.9,100389,117282,30242
57628.5,-35983.6,102649,123096,30258
56819.9,-34840.5,102625,122369,30259
58261,-35055.9,103262,123638,30260
56904.1,-33469.7,102675,122067,30261
57653.8,-34342,103071,122992,30262
56570.7,-34178.3,102933,122326,30263
58783.6,-33965.3,103995,124194,30264
58105.5,-33498.1,103622,123434,30265
57495.2,-33176.8,103164,122675,30266
56767,-31740.6,102821,121664,30267
57352.8,-31865.6,103148,122247,30268
56614.7,-32611,102737,121752,30269
65890.9,-22400.1,104009,125145,30276
48266.7,-32550,95013.7,111431,30283
48391.5,-32154.1,94312,110772,30284
49232.5,-32703,94056.6,111085,30285
48340.4,-32019.7,93456.3,109982,30286
60238.1,-18505.2,110061,126825,30300
56732.5,-16836.5,105021,120546,30316
57164.6,-16726.2,106006,121593,30317
55764,-16860,104525,119664,30318
56385.8,-17102.6,105592,120920,30319
56280.5,-17433.4,106286,121524,30320
55230.9,-17199.3,105552,120364,30321
46195.3,-24559.1,99768,112653,30371
44942.8,-24940.8,99297.7,111812,30372
53642.3,-44677.1,78288.5,104893,30376
67744.7,-19663.8,109422,130189,30402
56946.8,-18029.9,101710,117953,30413
57446.5,-18539.6,101295,117917,30414
57574.9,-16926.4,102959,119172,30415
57421.8,-17855.3,102441,118787,30416
56598.4,-46043.8,97972.5,122156,30456
57131.5,-45482.5,98618.2,122712,30457
58306.8,-46100.1,99832.4,124464,30458
57936.2,-46262.3,99409.1,124012,30459
57229.7,-46494.2,98712.1,123211,30460
47955.4,-17866.8,102762,114800,30511
49023.5,-17831.4,102679,115170,30512
48857.9,-18506.3,102490,115038,30513
59495.6,-46126.9,100847,125847,30516
62591,-14418.9,104379,122558,30537
57080.3,-29458.4,102384,120865,30538
58081.4,-29236.4,102357,121265,30539
57136.5,-28709.1,102360,120691,30540
57959.2,-28309.6,101655,120393,30541
63168.4,-21827.6,110403,129056,30544
62350,-21806.4,109904,128226,30545
62513.6,-22462.1,110031,128527,30546
63651.1,-23348.8,110460,129607,30547
61489.7,-42862.4,106290,130060,30605
61079.2,-41877.5,106142,129424,30606
60698.5,-42318.6,105844,129144,30607
59697.9,-21259.8,110820,127659,30658
43650.4,-47358,83086,105126,30668
60995.5,-20481.9,100312,119174,30669
61190.5,-19804.7,100503,119320,30670
61780.1,-20244.7,100293,119521,30671
62242.3,-19420.8,100510,119806,30672
61437.6,-22037.4,99727.7,119188,30673
60800.1,-21623.8,100056,119061,30674
61629.5,-21247.6,100040,119405,30675
59979,-21092.6,99828.1,118356,30676
67197.2,-15974.6,107369,127667,30736
57461.1,-26143.2,112982,129422,30740
58290.2,-26485.3,112800,129704,30741
58344.5,-25541.5,112380,129173,30742
57504,-24782.8,112079,128385,30743
59467.1,-35455.1,109457,129515,30744
59427.8,-34515.6,109115,128954,30745
59635.8,-34579.1,108201,128295,30746
59445.8,-34769.8,109903,129697,30747
59516.4,-35515.9,110234,130212,30749
41183.1,-30921.6,91752.5,105217,30757
54305.9,-46044.7,79506.5,106726,30800
57943.7,-28051.3,112869,129938,30846
58658.6,-27649.2,112003,129422,30847
57874.9,-27282.2,112451,129379,30848
42418.3,-21019.3,102182,112616,30880
43795.6,-40341.1,80571.7,100186,30881
43517.4,-41092.7,81384.5,101024,30882
57209.8,-20797.3,100179,117223,30898
58899.4,-20843.6,99973.6,117891,30899
58490.1,-19928.2,100676,118127,30900
57579,-19916.9,100862,117835,30901
58369.8,-50812.9,99309.2,125902,30931
54343.5,-46746.3,78932.2,106624,30939
46103.4,-31856.4,88554.5,104796,30944
53378.5,-35376.7,102108,120527,30959
53824.3,-35300.7,102677,121185,30960
53560.5,-36633.2,100664,119766,30961
53568,-36376.7,101528,120419,30962
52965.8,-36770.7,100100,119069,30963
61207.3,-24337.3,99734.8,119523,30983
40780.8,-39686.4,84487.7,101864,31001
57597.2,-16540.8,104365,120346,31009
53325.8,-45773.4,92184.1,115917,31010
52726.8,-44874.5,91373.6,114643,31011
52790.8,-48025.1,81234.6,108131,31083
53600.8,-47559.3,80889.9,108065,31084
53368.6,-48122.5,80090.6,107603,31085
60218.9,-15232.1,106644,123415,31091
60690.1,-15014.9,105724,122826,31092
60200,-15723,106088,122987,31093
60345.9,-14788.8,104285,121391,31094
61046.6,-14728.1,103638,121179,31251
59910.7,-33959.4,108317,128355,31267
66939.1,-21550.2,109538,130168,31268
67012.2,-20285.5,109890,130299,31269
51366.8,-39237.4,80694.1,103391,31292
50256.9,-39470.5,79590.2,102070,31293
49971.8,-39084.6,80356,102381,31294
41068.7,-35349.8,85698.5,101393,31305
41043.5,-35283.4,86393.9,101948,31306
41769.7,-35449.6,84897,101039,31307
52710,-34858.4,102204,120163,31345
61198.2,-14608.5,107129,124239,31346
67532.5,-21735.9,108514,129647,31350
54220.2,-17697.2,106374,120700,31410
55752,-18029.5,108175,123025,31411
55293.6,-17530.8,106460,121237,31412
56111.8,-17667.6,107062,122160,31413
61734.4,-23849.4,110239,128579,31418
49377.3,-48747.7,82973,108162,31434
64724.3,-24893.4,105169,125974,31441
63903.6,-25498.3,104832,125394,31442
49966.6,-36725.3,84569.6,104869,31474
47682.5,-44545.8,76466.1,100524,31495
47962.4,-47128.4,80496.6,104887,31517
58496.9,-22135.2,111833,128135,31561
43316.2,-20705.5,101909,112652,31581
59400.6,-32991.2,108342,127886,31602
59701.1,-33338.4,108977,128653,31603
51961.3,-43317,76776.5,102328,31609
52587.5,-43592.5,77415.3,103242,31610
51845.6,-42593,77197.1,102282,31611
51277.8,-42321.6,76657.8,101474,31612
49148.7,-28096.3,100355,115222,31628
48301.7,-28713.1,99852,114577,31629
47681.8,-28440.8,99142.9,113630,31630
48017.9,-28111.4,99944,114389,31631
46698,-28865.7,98823.6,113049,31632
48398.8,-29546.3,99621.7,114629,31633
47465.8,-29291.5,99084.2,113704,31634
53147.9,-40428.5,89552.2,111708,31646
53008.2,-39447.9,88896.3,110764,31647
53259.2,-39502.9,89911.3,111719,31648
52877.3,-38766.3,89283.6,110772,31649
48209.6,-30318.5,99414.9,114572,31748
47760.8,-30218.2,98794.6,113818,31749
48503.4,-31083.3,98964.9,114511,31750
47984,-30730.3,98433,113736,31751
48160.3,-31713.5,98467.4,114110,31752
53163.1,-46518.8,90977.5,115183,31754
52829.7,-46299.9,90056.2,114214,31755
51286.7,-39159.3,82545.3,104774,31802
51260.7,-39529.7,83431.2,105598,31803
52957.9,-45630.1,91263.9,114960,31835
52713.1,-45621.9,90475.2,114218,31836
52697.9,-44871.6,89860.3,113426,31837
58460.4,-42693.8,100816,124114,31838
58266,-21454.1,111235,127391,31846
63715.3,-21049.4,110468,129251,31860
54849.4,-45418.5,84285.2,110342,31901
54405.1,-46212.8,84733.9,110794,31902
67206.8,-19387.1,110177,130505,31911
55961.4,-38719.6,98892.1,120044,31912
56419.4,-39786.5,97985.5,119864,31913
55637.7,-39134.1,97953.7,119256,31914
56764,-40110.6,98978.3,120945,31915
56729.5,-39355.6,99635.2,121220,31916
57807.4,-40990.3,99945.6,122519,31917
57343,-39970.1,99982,121993,31918
56673,-39460.1,100408,121863,31919
57204.6,-40966,99248.2,121658,31920
59004,-43012.5,101770,125254,31921
41070.8,-31977.8,89529.5,103561,31946
62511.7,-27130.9,106579,126502,31948
61800.6,-27383.4,106833,126422,31949
62060.6,-27563.8,106162,126022,31950
55234.6,-41509.6,95787.4,118106,31963
58124.7,-29086,112923,130292,31964
52715,-44195.1,89490.5,112874,31982
46744.6,-37733.6,81095,100922,32019
46419.2,-38565,80395.1,100525,32020
45921,-37952.7,80698.4,100306,32021
45311.4,-38431.6,80464.6,100023,32022
46028.3,-37509.3,81693.7,100992,32023
45035.6,-37972.2,81054.5,100199,32024
45151.5,-37152,81613.1,100397,32025
44446.7,-36489.1,82800.9,100811,32026
45676.4,-36699.5,82349.8,101068,32027
55461.6,-20605.4,110961,125749,32062
54865.5,-21132.9,111340,125910,32063
53105.3,-21350.5,111149,125020,32064
53911.6,-21237.5,110759,125000,32065
53931.1,-21831.5,111730,125971,32066
49492.6,-32406.5,90607.2,108210,32069
49873.7,-32665.8,89916.6,107886,32070
50285.6,-33077.6,90678.3,108836,32071
67286.7,-18141.4,109293,129621,32090
48328,-19226.3,106030,118100,32092
52407.5,-37050.7,99318.7,118252,32103
51734.3,-36789.9,98022,116783,32104
52501,-37648.4,98400.6,117713,32105
53067.7,-37467.9,99199.6,118577,32106
53192,-38385.5,98927.5,118699,32107
52009.3,-37081.1,98546,117436,32108
58356,-35500.4,103772,124235,32140
58628.7,-36327.5,103369,124266,32141
67401.7,-18909.9,109214,129724,32171
56051,-31336.7,102711,121133,32185
55364.7,-30875.1,102742,120725,32186
55391.4,-32784,102401,120950,32187
55449.2,-31860.7,102370,120704,32188
55861.9,-32246.1,102989,121520,32189
55878.4,-34810.2,102504,121825,32190
56107.5,-33624.6,102670,121737,32191
55245.4,-34482.6,102777,121673,32192
55408.5,-33833.9,102672,121476,32193
49392,-17926.6,103659,116216,32226
49618.2,-17893.3,102925,115653,32227
60194.4,-22073,99765.3,118590,32229
59044.6,-21762.7,99410.4,117653,32230
58386.3,-22718.8,99514.6,117594,32231
59337.4,-22571,99531.7,118055,32232
50611.2,-35443.6,88049.7,107566,32256
44064.4,-29419.7,94730.9,108541,32263
45004.1,-30353.1,93535,108146,32264
45383.6,-29543.5,94725.7,109112,32265
45817,-30727.3,93430.6,108502,32266
45765,-30488.7,94202.4,109078,32267
44342.4,-29022.5,95365.5,109101,32268
59413.7,-15697.8,106400,122871,32278
59792.3,-15583.2,107310,123828,32279
56982.5,-27973.8,102144,120262,32309
53732.2,-38106,99605,119417,32311
53584.3,-37422.4,99921.2,119398,32312
54086.8,-37835.5,100277,120052,32313
67288.9,-22041.1,107087,128379,32324
52455.1,-22074.6,112078,125699,32358
52094.3,-21526.7,111294,124754,32359
47706.1,-31310.8,93700.4,109709,32374
59627.3,-20350.2,100436,118562,32399
64741.9,-19782,110473,129565,32407
67281.6,-16295,105879,126502,32440
55403.5,-46678.5,96804.1,120911,32441
56250.7,-46885.8,97634.4,122045,32442
49237.2,-47041.7,77623.4,103260,32460
60195.8,-30339.8,104762,124576,32471
60647.3,-30069,103701,123839,32472
57475.4,-23039.4,99596.8,117276,32511
63773.9,-14027.4,105898,124412,32512
50638.4,-17834.6,102567,115768,32536
45884.6,-32799.9,85867.2,102735,32557
54361.2,-41157.9,94692.1,116686,32573
54067.3,-41312,93714.4,115812,32574
42122.8,-41451.5,82587.8,101554,32576
42035,-41915.1,83848.6,102735,32577
42849.1,-43048.9,82542.9,102482,32578
42751.9,-42300.7,82131.9,101797,32579
42411.4,-42045.5,83201.1,102416,32580
45829.8,-30968,92571.2,107837,32581
44243,-39419.5,80883.3,100267,32596
45166.8,-39041,80149.4,99940.8,32597
50332.3,-35178.1,87277.2,106715,32606
50853.9,-35816.6,87587,107426,32607
67113.9,-20880.5,105894,127098,32641
64010.1,-22316.1,110113,129307,32669
66551.2,-18290.4,110395,130195,32694
66506.8,-19269,110359,130283,32695
61054.2,-22630.6,99394.8,118824,32708
51875.4,-39612.3,81858.6,104695,32710
42951,-38249,82505.7,100573,32748
47715.7,-18243.5,104207,116055,32758
48678.4,-17787.4,103892,116101,32759
58191.9,-16427,106410,122390,32765
58712.4,-16156.1,106373,122570,32766
55438.6,-28943.5,102610,120166,32769
51362.3,-32171.9,101229,117985,32790
50437,-32929.1,99993,116734,32791
49367.8,-31625.9,100367,116236,32792
50442.4,-32057.9,100324,116778,32793
49593,-32486,100074,116317,32794
59715.4,-27967.5,110050,128293,32828
59157,-27604.4,110553,128388,32829
62248.7,-21060.1,110196,128303,32830
60262.4,-17161.1,101401,119198,32863
60640.1,-18107.3,100977,119170,32864
59425.9,-18045.5,101209,118745,32865
60272.2,-19070.1,100874,119046,32904
58916.5,-18819.2,101060,118484,32905
59229.4,-19507,100866,118586,32906
60346.2,-19919.4,100749,119117,32907
67496.2,-20096.9,106756,127892,32939
53167.7,-26021.9,101328,117351,32960
46597.9,-44458.4,78348.9,101422,32971
46437.9,-44709.1,79409.6,102280,32972
51461.7,-29093.4,101652,117592,32980
52181.6,-28565.1,101280,117459,32981
63352.2,-24603.8,108838,128314,32983
63020.9,-23909.1,109568,128641,32984
63957.7,-24291.6,109667,129258,32985
58361.2,-47144.9,99513.8,124626,33004
44411.9,-20246.9,102139,113202,33034
45060.5,-19785.7,102177,113411,33035
45419.4,-32371.8,87668.9,103907,33042
49117.7,-33242.1,96281.7,113083,33053
42046.6,-38071.5,83008.5,100537,33056
42199.8,-37189.4,83563,100731,33057
42252.6,-36378.6,84261.6,101038,33058
42855,-36507.3,83559.9,100755,33059
43300.3,-37072.3,82930.9,100632,33060
43808.3,-37169.2,82252.6,100330,33061
44343.5,-37641,81728.4,100313,33062
43520.4,-40213.4,81523.7,100783,33063
41652.7,-32883.3,87826.6,102615,33096
40820.9,-33478.7,87594.6,102274,33097
41109.5,-32626.5,88601.5,102979,33098
40342.7,-33313.5,88144,102502,33099
45932.4,-32583.4,86637.4,103332,33105
48314,-51620.9,86953.9,112071,33108
50871.8,-17804.8,103541,116729,33115
50126.4,-17336.3,103801,116567,33116
51729.3,-17991,104046,117580,33117
51846.3,-18081.6,103322,117006,33118
52381.7,-17752.7,103895,117700,33119
61152.6,-17001.6,101637,119828,33127
42121.6,-26584.1,97073.4,109106,33129
41742.7,-27513.8,95940.7,108185,33130
42434.9,-27372.8,96468.7,108886,33131
42413.4,-27834.6,95903.3,108495,33132
42788.8,-28213.9,95463.8,108352,33133
42718.1,-28904.1,94860.2,107976,33134
41967.3,-28453.1,95169.8,107834,33135
53976.5,-24558.9,100751,116908,33143
53398.9,-24099.7,100955,116723,33144
53439.1,-25133.8,101009,117005,33145
50880.2,-35113.5,94455.3,112887,33159
51217,-35149.9,95663.5,114062,33160
50360.5,-34957.1,95243.8,113268,33161
53319.5,-42197.3,83238.3,107481,33187
53749.4,-42884.9,82818.6,107643,33188
53595.8,-42830.6,84025.9,108477,33189
41899.9,-32484.5,88572.3,103227,33199
43007.5,-32571,87728,102989,33200
47021.2,-23258.9,100374,113256,33203
46973.8,-23983.1,100369,113383,33204
47596.3,-23063.1,100764,113801,33205
47656.3,-24107,100873,114139,33206
47375.2,-24631.5,100490,113795,33207
47014,-31942.4,88781.2,105417,33270
46994.8,-31718.7,89386.2,105851,33271
46232.1,-31547.5,89512.1,105570,33272
53848.8,-40371.3,91983.8,113976,33292
53755.7,-40589.9,91169.7,113354,33293
53770.4,-39852.5,91163.8,113094,33294
53299.6,-40250.1,90301.5,112318,33295
53770.6,-38869.2,90890.8,112531,33296
43194.7,-40237.2,82259.2,101249,33316
42792.5,-40945.8,82194.2,101310,33317
54963.4,-40535,95164.7,117134,33321
50350.4,-35295.2,96422.1,114360,33324
50653.3,-35394.3,97279.1,115246,33325
50678.8,-35269.9,97996.9,115826,33326
53842.2,-46815.3,84918.4,110913,33354
44875.8,-25933.4,99047.7,111789,33364
44089.1,-25505.2,98884,111231,33365
44678.6,-26682.1,98293,111219,33366
52535.9,-41257.7,84830.2,107974,33378
52105.5,-40460.5,81418.7,104790,33393
51534.8,-40027.9,80038.6,103268,33394
54134.3,-25269.5,101486,117765,33417
51726.5,-41018.2,79485.5,103325,33485
54663.1,-17600.8,104983,119663,33488
53315.7,-41850.8,92152.8,114395,33555
53210.1,-41105.9,91797.7,113789,33556
53891.5,-41207.6,92347.8,114588,33557
56767.1,-16847.9,104168,119822,33563
57509,-17269.1,103822,119935,33564
53679.7,-46939.4,77944.6,105642,33576
61536.9,-43902.7,106473,130578,33586
45491.1,-19668.8,101794,113218,33651
64420.9,-14991.4,102558,122037,33665
63698.3,-15525.6,101744,121039,33666
53812.3,-47370.5,82095.4,108993,33693
54495,-46592.1,81440.8,108504,33694
58628.4,-30422.3,113135,131005,33735
58601.7,-30963.4,112286,130388,33736
61459.2,-47950.5,104402,130293,33737
61188.8,-46951.1,103912,129407,33738
41766.4,-42321,84318.1,103175,33774
56905,-17247.5,106609,122070,33828
57528.8,-16414,106972,122564,33829
49035.9,-28914.6,100308,115335,33835
49740.1,-29177,100471,115844,33836
66569.1,-18266.1,104112,124918,33895
47481.3,-29733.4,98379.5,113213,33897
53298.5,-37631.2,96311.5,116330,33898
54679.2,-45379.4,80095.3,107072,33971
59987.4,-32997.3,107824,127724,33981
60444.4,-31990.4,107045,127026,33982
60161.9,-32217,107678,127483,33983
59160,-44168.1,101448,125469,34006
59792,-44430.3,102150,126427,34007
44296.9,-31300,90100.9,105167,34008
54149.6,-29127.9,102835,119815,34011
54667.1,-30025.5,102824,120261,34012
55556.3,-29672.1,102788,120550,34013
49064,-31888.2,99038.8,115034,34029
49068,-30674.9,99704.1,115280,34030
48737.1,-31320.1,99786,115384,34031
60903.2,-15646.6,107706,124718,34071
60899.9,-44751.8,103634,128264,34074
59530.6,-16233.8,107818,124226,34075
51066.5,-36222.5,96111.4,114705,34078
42135.5,-46274.7,84364.6,105043,34085
43050.6,-46452.2,83679.3,104945,34086
60443.7,-39497.8,105934,128201,34109
50637.7,-51702.8,89109.9,114795,34161
50925.5,-50631.1,89178,114497,34162
51740.7,-31620.4,101952,118622,34164
50689.6,-31462.7,101004,117308,34165
50071.3,-30821.8,100729,116634,34166
50883.1,-30363.4,101448,117485,34167
51138.8,-31042.9,101700,117990,34168
43404.9,-31483.6,89935.8,104707,34191
49954.8,-33241.9,99225.5,115958,34214
48231.4,-47782,81087.4,105757,34224
64109.3,-23895.6,102261,123038,34271
64910.8,-23266,102197,123284,34272
53160.2,-38155.2,96701.7,116761,34273
66860.3,-18589.8,109754,129853,34284
64938.8,-15789.5,101895,121856,34286
65109.5,-15231.7,102484,122369,34287
